USER_ID,Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Signup_Quarter,Churned
6cfbc81e-8213-4a7f-abfe-c456ec933339,47.0,Male,USA,Houston,4.4,0.0,10.0,9.8,87.2,1.0,4.0,182.59,5.0,74.2,5.4,3.8,6.0,0.0,7.0,5.9,2.0,863.5,0.0,Q3,1
6cfdc2f6-5d80-4d7c-9f24-ae1a0fb73f04,28.0,Female,USA,Phoenix,2.3,3.0,12.2,6.0,60.3,1.0,5.0,91.23,11.0,80.8,6.6,11.9,7.0,0.0,17.2,12.6,1.0,526.95,2498.0,Q2,0
6d048222-6e0d-44ce-bb6b-683dbdc37b91,38.0,Female,Germany,Cologne,2.2,3.0,26.8,7.8,77.3,4.0,11.7,138.77,8.0,69.36,5.4,19.7,1.0,2.0,0.0,13.8,4.0,1173.91,574.0,Q4,0
6d0fc34d-2de3-4f11-b007-d02d4e722cea,28.0,Female,Germany,Cologne,1.6,2.0,18.3,1.7,81.1,1.0,13.0,79.17,14.0,22.6,5.9,0.0,6.0,2.0,0.0,12.6,5.0,989.98,2428.0,Q3,1
6d17dea4-7420-428e-9144-90763d24624f,39.0,Female,USA,Houston,1.1,4.0,33.6,6.9,50.1,7.0,12.0,134.37,21.0,34.8,6.6,39.9,6.0,1.0,49.2,23.9,1.0,1850.19,2692.0,Q1,0
6d30afd0-0148-4f4e-9dd0-e2fc46166617,52.0,Female,France,Marseille,2.7,23.0,40.9,12.5,30.8,12.0,24.0,84.62,18.0,42.4,10.7,43.5,1.0,2.0,45.9,30.2,3.0,1918.08,1896.0,Q2,0
6d39b016-917d-4d06-bb0b-0b880ba38a44,45.0,Female,Australia,Melbourne,8.2,0.0,13.2,8.4,89.0,0.0,2.6,113.47,18.0,93.24,5.7,0.0,5.0,0.0,27.6,9.6,3.0,271.79,0.0,Q4,1
6d39d800-b2b6-4375-971c-0563f063b450,46.0,Male,Germany,Frankfurt,1.5,24.0,29.5,13.6,42.8,7.0,21.0,120.23,11.0,74.6,1.6,29.3,4.0,4.0,30.2,24.1,1.0,2570.18,2437.0,Q1,0
6d62c9c6-14bd-4566-b1a3-7c9d655ded99,45.0,Female,France,Paris,4.1,14.0,27.0,9.9,60.0,2.0,17.0,71.62,3.0,20.7,12.3,23.4,5.0,1.0,31.0,18.9,2.0,1021.66,898.0,Q2,0
6d6be19f-460d-42bf-85fc-9961378d9db6,56.0,Female,UK,Birmingham,8.9,13.0,17.3,8.2,55.8,4.0,8.0,144.48,8.0,72.4,22.2,0.0,4.0,3.0,16.6,22.5,1.0,1005.58,0.0,Q2,0
6d78344d-cbea-4834-b60b-c32a6f867331,53.0,Male,Canada,Toronto,0.5,24.0,37.6,13.2,25.9,10.0,23.4,220.1,19.0,62.279999999999994,13.0,43.0,1.0,7.0,51.4,30.0,1.0,4659.67,2661.0,Q4,0
6d8030f5-71fe-476a-8f2e-3a78da4ebe81,44.0,Female,USA,Phoenix,2.8,1.0,26.8,2.9,74.2,0.0,9.0,134.53,26.0,37.2,0.4,19.7,9.0,0.0,2.8,17.1,1.0,975.65,1807.0,Q1,0
6d8066b9-65a6-423c-b4a0-946165ec286f,26.0,Female,USA,New York,1.8,1.0,26.2,9.9,94.3,1.0,13.0,77.72,6.0,37.9,6.4,30.9,7.0,1.0,40.0,11.8,1.0,1087.67,2683.0,Q3,0
6d868c40-ba46-4f26-8a26-fa463d46f72f,33.0,Female,USA,Chicago,2.7,1.0,9.5,1.2,85.4,2.0,4.0,113.5,53.0,17.2,16.1,0.0,12.0,1.0,0.0,10.1,3.0,491.25,1451.0,Q2,1
6d8d74bf-0f09-4560-ba56-65fffa64e893,50.0,Male,India,Mumbai,1.2,15.0,23.3,11.0,47.6,2.0,9.0,98.07,44.0,7.6,1.2,38.1,5.0,1.0,29.5,7.3,1.0,930.91,141.0,Q1,0
6da6ec84-ff4e-44bb-a3aa-49fc5bf917ac,33.0,Male,UK,Birmingham,0.4,19.0,25.2,8.0,75.4,4.0,15.6,103.62,89.0,63.84,2.1,32.0,10.0,2.0,12.7,13.6,2.0,1043.97,628.0,Q4,0
6dab3953-ea68-47ce-96c9-99346953463e,30.0,Female,USA,Chicago,1.2,16.0,14.3,5.7,80.6,4.0,15.0,159.66,43.0,59.2,6.4,22.9,8.0,0.0,23.8,11.3,2.0,2291.54,0.0,Q1,1
6dbb0406-0aef-4b8c-b669-fcbf835a7d09,51.0,Female,Germany,Hamburg,8.5,15.0,19.0,6.1,60.1,6.0,9.0,96.57,33.0,72.5,6.4,10.5,4.0,2.0,21.6,18.6,2.0,788.46,2018.0,Q1,0
6dcc9b76-c711-4b9a-9af8-d625e6546011,35.0,Female,France,Toulouse,0.8,23.0,46.8,18.1,23.4,9.0,25.0,64.01,21.0,40.2,11.0,62.1,2.0,7.0,70.2,18.6,1.0,1874.58,2650.0,Q1,0
6dcdf545-d824-46a9-a8a4-143c542befc2,39.0,Female,Australia,Adelaide,8.3,15.0,26.5,10.1,42.5,6.0,10.0,115.99,0.0,57.7,3.1,16.7,5.0,5.0,77.1,23.4,4.0,969.09,54.0,Q3,0
6dd40982-761a-489f-9267-b676d20c2dca,53.0,Male,USA,Phoenix,1.0,24.0,17.9,8.4,63.3,5.0,12.0,106.39,53.0,28.7,4.0,2.4,5.0,1.0,9.8,18.0,2.0,1156.9,3360.0,Q1,0
6dd47c39-aa1c-4dff-ac7b-d5315ca13f2c,31.0,Male,USA,New York,3.5,11.0,29.4,7.8,41.0,3.0,14.0,189.12,3.0,41.6,7.2,3.1,10.0,4.0,33.6,16.9,1.0,3074.79,1039.0,Q2,1
6ddfe8e6-40fc-4fc0-a814-983b84019ee9,37.0,Female,UK,Birmingham,4.7,8.0,26.7,6.0,72.0,1.0,14.3,96.43,0.0,16.68,3.8,22.7,3.0,7.0,24.2,18.0,2.0,926.46,1060.0,Q4,0
6df17ed1-1f4b-492d-b8d2-d843c6f8d03c,38.0,Female,USA,Chicago,3.0,10.0,29.0,7.5,63.9,4.0,9.0,151.24,21.0,78.8,2.3,21.1,5.0,2.0,23.9,26.2,1.0,1585.77,3064.0,Q1,0
6e0eee3c-bd2e-4dc8-9eb0-e5cf8bb30376,34.0,Male,Canada,Ottawa,4.0,0.0,23.5,3.5,77.7,0.0,4.0,73.4,26.0,30.0,9.6,4.1,7.0,2.0,53.3,11.8,1.0,236.31,2323.0,Q2,1
6e1abfc2-ebfb-4a4d-89d9-e2559cb533ef,49.0,Male,Canada,Toronto,1.5,21.0,26.3,8.4,49.2,1.0,18.2,120.09,5.0,14.88,2.0,18.5,5.0,1.0,24.9,18.3,4.0,1833.67,2809.0,Q4,0
6e2747b6-5629-4bd3-bd2d-6c26c18a2d48,41.0,Female,USA,Phoenix,5.4,0.0,15.4,10.2,64.9,7.0,5.0,68.17,43.0,67.6,15.8,0.0,8.0,2.0,27.6,11.3,3.0,329.38,1709.0,Q3,1
6e3d23a4-23e3-4518-a7cd-43637048bf47,44.0,Male,Canada,Toronto,8.2,0.0,15.7,2.0,80.0,2.0,13.0,67.34,11.0,23.28,4.9,9.9,8.0,2.0,0.0,14.5,2.0,649.05,1896.0,Q4,0
6e54a0b6-06d8-41fc-988d-579d6cbab44d,35.0,Male,USA,Phoenix,3.9,14.0,37.3,8.7,37.2,5.0,16.0,131.75,76.0,82.9,2.9,16.8,7.0,6.0,50.6,23.3,1.0,1936.07,1896.0,Q2,1
6e551a09-6fd2-4dc5-94d1-aa0eedce56fb,18.0,Female,USA,New York,5.8,18.0,41.1,13.8,47.0,4.0,16.0,129.28,4.0,28.1,3.8,39.0,7.0,8.0,27.6,30.6,4.0,2303.02,3766.0,Q3,1
6e5ad38b-a6ba-4fc2-b725-7c6d140d4bf6,38.0,Male,Canada,Toronto,1.6,4.0,23.8,6.5,54.6,1.0,10.0,129.89,10.0,27.3,5.4,10.9,10.0,0.0,27.6,21.2,2.0,1384.42,1573.0,Q1,0
6e5b7acc-2d4f-4030-ad33-403de56a9046,23.0,Male,Germany,Hamburg,3.9,14.0,38.0,8.4,59.7,4.0,22.1,121.19,21.0,62.75999999999999,13.6,11.5,4.0,6.0,34.3,17.9,3.0,2272.07,1896.0,Q4,0
6e7eaf77-cf24-451d-84ad-e97eb48a6ca9,43.0,Female,Australia,Melbourne,2.5,15.0,22.6,9.3,77.7,1.0,11.0,110.24,125.0,53.8,17.2,17.2,9.0,1.0,36.6,11.7,3.0,1051.45,2143.0,Q2,1
6e844a23-ab89-48d3-9d48-2975995394fe,19.0,Male,Canada,Vancouver,0.9,15.0,27.9,10.0,53.4,6.0,15.0,118.17,4.0,28.3,7.0,0.0,7.0,2.0,17.1,28.5,1.0,1762.98,271.0,Q1,1
6e8f2dd3-8ead-4bf4-8946-c91ed943fecb,37.0,Male,France,Toulouse,2.1,2.0,30.6,8.4,58.8,3.0,12.0,114.17,38.0,53.6,3.2,8.7,6.0,2.0,31.3,14.9,2.0,1168.27,2952.0,Q1,0
6e9103b0-5c6d-4ecb-9997-b2d510f11a06,35.0,Female,USA,Houston,0.8,18.0,32.8,13.9,59.3,5.0,15.6,66.16,5.0,18.24,5.4,32.6,4.0,5.0,27.6,22.1,2.0,791.52,2846.0,Q4,0
6e964c1c-85fb-4178-884d-74b7a7b811ec,50.0,Female,Japan,Yokohama,4.1,11.0,28.1,8.4,65.3,3.0,15.6,163.65,69.0,44.279999999999994,1.3,32.7,6.0,4.0,42.5,23.6,2.0,2270.6,3755.0,Q4,1
6e9fce34-b6b2-4f80-8ad3-c672eb47f73d,48.0,Female,USA,New York,2.6,3.0,10.2,5.0,59.7,2.0,6.5,110.27,10.0,12.48,3.3,0.0,9.0,2.0,27.6,14.5,2.0,632.38,1896.0,Q4,0
6ea16bc6-873e-4910-8ebd-f3b89a5967f9,38.0,Male,France,Paris,2.8,24.0,35.1,14.3,46.1,6.0,22.1,89.17,8.0,58.44,1.9,19.3,11.0,6.0,50.5,25.8,3.0,1419.92,3594.0,Q4,0
6edfdcff-6896-4828-bd92-c86635f5f6f4,42.0,Female,India,Chennai,0.8,22.0,35.2,12.1,61.3,3.0,14.0,105.08,11.0,57.1,6.0,18.1,3.0,1.0,8.4,16.6,1.0,1595.76,1297.0,Q3,0
6ef49f73-141b-43dc-ac81-da0c49dfe41d,30.0,Male,Germany,Hamburg,0.6,0.0,26.8,1.0,75.6,3.0,5.0,81.69,13.0,14.2,2.7,10.0,12.0,0.0,0.0,7.3,1.0,330.43,0.0,Q2,1
6efc9990-f3fd-45e3-bf98-65c50b9a9d3a,45.0,Male,USA,Chicago,0.5,21.0,23.9,9.4,52.5,3.0,18.2,142.92,21.0,79.68,4.4,34.5,4.0,5.0,48.4,23.2,5.0,1672.52,1896.0,Q4,0
6f233cf4-63e9-488b-93fe-5cf6a2b8487a,46.0,Male,USA,Phoenix,0.5,18.0,26.7,9.2,50.1,4.0,26.0,116.05,5.0,45.24,11.5,30.4,8.0,5.0,44.1,27.1,4.0,1965.95,2445.0,Q4,1
6f31e1d5-7e3d-41a8-87f9-8e06952e931b,35.0,Female,USA,New York,2.0,15.0,17.3,6.6,72.0,3.0,3.9,97.06,12.0,32.04,3.6,0.0,8.0,0.0,13.3,13.9,4.0,314.31,0.0,Q4,1
6f44dec9-f5ce-44c6-a0a8-66959dfc467b,29.0,Female,USA,Houston,3.3,20.0,51.3,14.2,43.1,9.0,17.0,121.61,5.0,64.2,4.2,21.2,4.0,7.0,64.4,33.1,3.0,1941.76,4040.0,Q1,0
6f4a23f7-ebac-493b-9c7c-64661e34b569,37.0,Female,Australia,Melbourne,3.4,0.0,17.6,6.6,59.3,2.0,10.0,121.16,21.0,59.3,0.9,13.9,9.0,2.0,6.9,18.6,3.0,1169.28,1896.0,Q1,0
6f4cf8ef-d743-4028-b9b3-a592dee66f9a,51.0,Female,Canada,Calgary,3.7,3.0,26.8,5.5,67.1,1.0,5.0,180.24,5.0,67.1,6.8,9.5,3.0,0.0,33.4,18.6,3.0,740.98,1578.0,Q3,0
6f526a2c-c596-4b8c-8e21-97857cc62a9f,32.0,Female,USA,Houston,0.7,17.0,28.0,10.6,53.2,4.0,14.3,103.28,21.0,90.48,5.2,36.1,0.0,5.0,42.7,37.3,5.0,1252.19,1400.0,Q4,0
6f532fe9-f224-42a1-8667-141ffc0609f2,44.0,Male,USA,New York,1.9,16.0,22.6,10.1,52.8,4.0,16.900000000000002,121.07,47.0,28.32,2.2,0.0,9.0,2.0,27.6,14.3,3.0,1563.78,1896.0,Q4,0
6f74d328-53ac-458d-bf60-8c0906a2a286,18.0,Female,USA,Phoenix,2.1,15.0,34.0,6.4,58.3,4.0,13.0,113.64,43.0,37.4,5.4,18.4,10.0,2.0,34.3,16.6,2.0,1370.51,1896.0,Q3,0
6f7a6956-d405-42d1-b953-d47dadcff50e,47.0,Male,UK,Birmingham,2.6,7.0,20.3,5.8,54.1,0.0,9.1,70.67,5.0,87.0,9.4,12.6,8.0,1.0,27.6,10.1,2.0,453.24,523.0,Q4,0
6f7be020-ce6a-455d-9072-70736ce3deb1,42.0,Male,USA,Los Angeles,0.8,11.0,9.5,1.9,66.6,3.0,8.0,162.7,37.0,53.2,6.7,0.0,4.0,2.0,0.0,18.6,3.0,1394.44,1896.0,Q2,0
6f807c5d-5473-40a5-89d8-b329e63ef8fe,31.0,Female,USA,New York,3.9,5.0,20.3,5.0,57.4,1.0,6.5,119.82,40.0,71.88,2.6,9.2,4.0,1.0,13.2,19.6,4.0,715.2,2363.0,Q4,1
6f810a24-98a6-44a9-8a74-50af461c0e55,39.0,Male,UK,Birmingham,1.2,14.0,36.8,13.7,30.5,10.0,16.0,114.19,3.0,59.6,11.5,35.1,2.0,2.0,67.0,31.7,3.0,1743.96,3757.0,Q1,0
6f895659-6b8b-42f5-a8d5-bdc3a6136684,23.0,Female,UK,Glasgow,2.5,3.0,26.8,6.3,81.1,1.0,6.5,108.03,20.0,63.12,9.5,2.8,13.0,0.0,27.6,13.1,2.0,488.46,2903.0,Q4,1
6f8e62f6-9ccb-411e-a5e4-1563cd521c9a,43.0,Female,India,Hyderabad,4.7,9.0,13.6,5.6,59.0,3.0,10.0,148.13,18.0,86.2,4.0,0.0,6.0,2.0,42.7,18.7,2.0,1743.02,0.0,Q2,0
6f967d8a-c367-41a2-b052-db425ffe695b,39.0,Female,France,Nice,4.5,21.0,36.5,10.1,31.6,4.0,16.0,224.44,21.0,59.5,3.3,33.6,5.0,6.0,41.4,37.2,2.0,3296.59,2125.0,Q1,0
6fb58fbe-5edc-47ce-b6a3-09f399738f58,34.0,Female,Germany,Hamburg,0.7,17.0,28.1,8.4,51.1,3.0,15.0,94.61,12.0,27.7,13.9,24.0,4.0,4.0,27.6,19.5,2.0,1138.97,1330.0,Q3,0
6fd21d0b-aa06-467c-b2a9-fa9746c515eb,25.0,Male,Canada,Vancouver,1.6,19.0,34.1,8.8,43.5,4.0,18.2,132.95,7.0,52.2,8.6,22.4,3.0,2.0,53.4,28.1,2.0,1656.92,3123.0,Q4,0
6fd5058f-2a23-4420-94d1-13d7beb490ef,39.0,Male,Germany,Cologne,2.7,20.0,38.5,11.9,58.6,5.0,16.900000000000002,38.85,70.0,40.2,5.2,33.5,6.0,10.0,37.5,21.8,2.0,472.97,3165.0,Q4,0
6ff1c244-b9a4-49f3-8170-a8e2aa7d3780,33.0,Male,UK,Birmingham,4.9,5.0,23.0,8.7,52.0,4.0,13.0,146.62,21.0,31.4,4.3,19.7,5.0,4.0,0.0,10.3,2.0,1999.38,1896.0,Q3,0
6ffa55cc-e4ad-423c-9e2e-36d245cd9cca,61.0,Female,Japan,Tokyo,3.8,5.0,11.9,5.0,62.4,3.0,5.2,160.53,21.0,28.2,0.5,13.9,4.0,0.0,14.7,10.7,3.0,716.74,2237.0,Q4,0
70021669-6996-4a06-b0de-ab65e7e6e257,27.0,Male,USA,Chicago,1.3,8.0,23.6,6.5,38.7,5.0,12.0,92.57,0.0,58.4,5.9,28.7,3.0,2.0,34.8,25.2,5.0,1006.5,1677.0,Q2,0
700a39c1-4b82-441a-8b83-fa95ad058505,30.0,Female,UK,Glasgow,2.1,11.0,23.1,8.3,79.0,4.0,8.0,104.64,51.0,54.6,7.8,13.2,6.0,0.0,49.0,18.6,3.0,712.08,1611.0,Q2,1
7011850f-8526-4b6f-a745-57b328975736,18.0,Male,USA,Phoenix,1.6,0.0,20.6,8.9,59.2,2.0,9.0,114.81,18.0,19.6,9.0,0.0,9.0,2.0,27.6,4.7,1.0,837.54,1130.0,Q1,1
70123f6d-6f54-4a30-9a8e-29238205e769,36.0,Female,Germany,Frankfurt,3.2,8.0,23.5,6.7,45.0,4.0,12.0,98.63,9.0,53.3,9.2,25.5,5.0,2.0,27.6,14.9,2.0,1143.66,3044.0,Q2,0
701e7367-d238-4332-bfdf-ebbb7898a7fa,38.0,Female,UK,Leeds,3.4,20.0,30.1,8.4,37.8,6.0,14.0,111.34,5.0,8.2,2.0,42.1,4.0,2.0,27.6,28.2,2.0,1670.73,2693.0,Q2,0
702ecd91-67c4-4e62-8edb-38822154a56a,35.0,Female,Germany,Hamburg,1.9,26.0,40.2,11.7,29.2,8.0,16.0,56.75,10.0,47.4,7.2,33.5,2.0,4.0,56.6,29.6,1.0,1080.68,4092.0,Q1,0
703e24b8-27ec-4c3e-8f8e-7acafcf1b4fa,34.0,Female,Canada,Vancouver,2.7,1.0,18.3,6.1,75.6,3.0,7.0,124.71,21.0,45.2,8.0,0.0,5.0,1.0,17.8,8.5,2.0,795.24,390.0,Q3,0
704c6305-02ba-4a83-a810-2a363c43dff3,34.0,Female,Canada,Montreal,3.9,7.0,14.8,3.6,55.5,4.0,5.2,144.65,11.0,61.92,8.2,19.7,7.0,0.0,24.7,18.6,2.0,590.81,734.0,Q4,0
706bf297-54ba-4469-8695-06101377ce7a,57.0,Male,USA,New York,3.7,2.0,14.9,4.3,78.0,4.0,10.4,137.08,21.0,104.4,5.4,14.9,10.0,1.0,29.9,20.7,3.0,940.01,0.0,Q4,0
707424f5-d4e0-43f0-978e-878128c614c2,33.0,Male,Canada,Montreal,3.5,20.0,45.5,15.0,30.0,8.0,19.0,81.14,20.0,28.9,7.9,32.7,6.0,6.0,69.5,43.5,2.0,1632.55,4294.0,Q3,0
70856042-6f98-492a-b02f-35678bae49de,21.0,Male,USA,Chicago,2.1,10.0,29.1,8.7,68.4,5.0,10.0,106.51,32.0,85.1,6.7,20.5,4.0,3.0,27.6,20.5,2.0,1151.22,2243.0,Q3,0
70ae2bd7-902d-452b-9615-177b70ac2620,50.0,Female,USA,New York,6.2,8.0,8.3,6.7,40.2,2.0,15.0,45.46,9.0,65.8,3.0,19.9,4.0,3.0,27.6,14.2,3.0,792.51,881.0,Q2,0
70ae92bc-b9a8-4c04-80e5-b9d82af554ba,47.0,Male,USA,Los Angeles,4.6,19.0,31.4,7.9,48.8,3.0,11.7,106.49,46.0,70.67999999999999,6.2,26.6,3.0,3.0,17.3,18.6,3.0,804.05,1896.0,Q4,0
70b19cf2-d8d4-43d0-81e2-788a4858a719,36.0,Female,India,Chennai,0.4,18.0,29.1,13.6,45.9,3.0,16.0,108.11,9.0,14.0,3.9,30.2,6.0,1.0,24.5,18.6,1.0,1575.9,4067.0,Q1,0
70b8192b-d538-41ee-a99e-cc16b8a4ff4b,56.0,Female,USA,Phoenix,2.2,26.0,46.7,18.2,13.9,17.0,23.0,102.58,17.0,30.5,5.4,30.9,3.0,8.0,79.4,38.5,2.0,2635.7,1896.0,Q1,0
70c2fd89-3d6d-4e39-bded-3e4d276f997d,56.0,Male,USA,New York,0.8,15.0,38.3,8.5,47.6,4.0,17.0,192.15,42.0,49.3,3.8,30.0,3.0,4.0,42.6,31.0,3.0,3794.24,1322.0,Q2,0
70db97c5-72a3-437c-9a54-41a3e659868a,31.0,Male,Canada,Ottawa,1.1,12.0,27.6,9.7,60.7,6.0,16.0,139.06,2.0,84.8,0.9,15.8,6.0,6.0,47.3,26.6,3.0,1939.39,249.0,Q3,1
70de16ed-2062-48be-b056-64509cd8f274,51.0,Female,France,Toulouse,4.5,5.0,12.0,4.1,83.6,3.0,4.0,169.47,12.0,20.0,4.1,7.1,7.0,1.0,23.6,4.3,5.0,743.07,1881.0,Q2,1
70f99fb5-688e-4353-b3bb-0119d9d97d48,44.0,Male,USA,New York,1.7,9.0,28.9,8.1,43.5,7.0,15.0,47.51,15.0,52.3,10.6,22.1,3.0,3.0,36.8,27.8,5.0,818.91,2654.0,Q2,0
710e4325-9b28-4b0e-b5bd-d7881aaa4783,18.0,Female,USA,Phoenix,3.1,22.0,23.7,9.1,74.1,4.0,10.0,57.77,8.0,37.8,3.5,29.2,3.0,2.0,33.0,18.6,1.0,545.94,1332.0,Q1,0
711dcd43-80c2-4027-bd31-d5c0f94a910a,33.0,Female,USA,Los Angeles,2.4,9.0,22.5,7.3,77.0,2.0,13.0,90.31,69.0,8.28,10.6,16.7,9.0,2.0,17.1,15.0,3.0,857.27,1896.0,Q4,0
712a93f0-b952-4a3e-a513-fb85901a6067,58.0,Female,Australia,Sydney,1.0,23.0,24.0,11.6,53.5,8.0,13.0,129.63,30.0,35.4,5.4,45.7,6.0,3.0,53.7,30.7,3.0,1620.43,4090.0,Q1,0
712e6c74-7d1f-4ce5-b785-6d3d65a7f052,44.0,Other,Canada,Calgary,0.9,27.0,43.4,11.6,22.5,3.0,16.0,54.01,42.0,64.7,11.3,16.2,5.0,6.0,1.4,25.4,3.0,938.02,1879.0,Q1,0
712e983c-3ab6-4fd6-9858-4ce7a718d13c,42.0,Female,Australia,Sydney,2.0,17.0,42.0,12.7,26.2,7.0,18.2,57.55,51.0,50.76,18.3,31.2,0.0,4.0,36.5,17.6,1.0,865.09,3420.0,Q4,0
71356bfa-3d5a-4af4-90f6-ae2c4942c62a,64.0,Female,USA,Phoenix,5.9,10.0,25.4,9.7,62.0,4.0,10.0,106.74,17.0,21.3,1.5,18.5,6.0,1.0,47.2,18.6,1.0,966.41,2721.0,Q1,0
714dc044-6fe8-4c2c-aa50-c0e3fa9450dd,27.0,Male,Australia,Brisbane,1.2,19.0,39.3,10.1,47.0,4.0,15.0,73.3,47.0,15.5,12.2,38.0,5.0,2.0,41.0,17.4,1.0,1258.54,1896.0,Q3,0
715ce578-1610-498b-99d6-974b9821890c,34.0,Female,USA,Chicago,1.7,0.0,11.6,3.4,70.8,0.0,3.9,153.18,43.0,38.16,6.4,7.7,9.0,0.0,20.2,18.6,1.0,380.48,1896.0,Q4,1
71671a47-76df-4a18-8295-7f475b312b6f,18.0,Female,USA,New York,1.2,3.0,19.0,4.9,54.5,5.0,11.7,180.76,53.0,45.48,5.4,9.8,2.0,3.0,27.6,12.2,2.0,1328.87,3753.0,Q4,0
716ee229-e00a-41f4-b20b-4c920cdd150b,26.0,Female,USA,Houston,1.1,1.0,12.0,5.0,63.4,3.0,9.0,100.82,50.0,8.4,4.0,15.8,6.0,2.0,0.0,5.3,2.0,816.35,1896.0,Q2,0
718414e5-a11e-4eeb-995c-580fe1a99a48,49.0,Female,Australia,Sydney,4.0,5.0,26.8,8.4,96.7,2.0,3.9,105.29,6.0,63.24,6.8,0.0,9.0,1.0,4.6,4.8,4.0,354.53,1110.0,Q4,1
718b53aa-f927-4d13-937c-584a3e34150b,49.0,Male,Canada,Calgary,9.1,21.0,36.5,12.5,43.3,5.0,14.0,100.96,21.0,44.5,0.4,26.3,1.0,2.0,49.3,31.2,1.0,1471.16,1827.0,Q2,0
7199962f-61b1-4edb-80a0-dedf0121b47d,38.0,Female,Germany,Cologne,3.8,12.0,23.3,8.4,59.5,4.0,14.0,126.73,21.0,17.5,13.6,20.1,11.0,2.0,23.1,20.8,1.0,1572.04,2985.0,Q3,0
719ca2ba-cc59-4f29-b253-ac98692dc82e,34.0,Male,UK,London,0.5,8.0,25.5,11.0,61.1,6.0,13.0,76.61,16.0,31.08,4.8,7.7,4.0,3.0,7.2,18.6,1.0,871.22,1896.0,Q4,0
71a0143c-de1a-4394-a230-7ff39ab85369,38.0,Female,Canada,Montreal,3.4,7.0,26.2,6.9,41.4,4.0,11.0,123.47,28.0,26.5,7.8,9.4,2.0,1.0,12.6,13.2,1.0,1544.85,79.0,Q3,0
71a364e6-f039-4045-9635-bdd1b25987fb,29.0,Male,Canada,Ottawa,2.0,3.0,26.8,5.8,77.5,4.0,5.0,94.3,1.0,40.2,5.4,0.0,8.0,1.0,18.1,13.7,3.0,445.81,819.0,Q1,1
71b1d9f6-2680-41b2-901d-7d2766807d43,42.0,Female,France,Nice,4.4,7.0,23.8,10.4,58.6,3.0,11.0,102.91,30.0,52.5,4.6,19.7,6.0,1.0,41.1,14.0,2.0,1076.45,1180.0,Q1,0
71b724e5-b338-4694-90dd-aa78821c8d1d,45.0,Female,USA,Los Angeles,1.6,14.0,38.2,11.3,56.5,7.0,20.8,129.55,2.0,54.72,9.6,55.9,6.0,6.0,53.9,29.3,4.0,2158.56,3662.0,Q4,1
71be8532-1b63-4e68-9a23-8320ba0c7e95,24.0,Female,Japan,Nagoya,3.0,3.0,26.8,3.4,84.2,2.0,4.0,102.39,21.0,22.5,15.7,0.0,7.0,1.0,27.6,11.2,2.0,402.2,1302.0,Q2,1
71e8c33f-3bb4-419d-baef-c6722f5f0128,40.0,Male,Japan,Osaka,2.2,15.0,35.4,10.9,41.2,6.0,20.0,86.68,8.0,30.6,8.7,48.1,6.0,3.0,26.6,30.3,1.0,1534.53,2411.0,Q2,0
71faa23c-c015-4f8b-a58a-1b23d509d65d,45.0,Male,Canada,Montreal,0.9,3.0,21.9,8.4,80.3,1.0,12.0,173.3,28.0,83.8,1.7,19.7,8.0,1.0,0.0,10.1,3.0,1822.2,1793.0,Q1,0
720827fa-615a-44ab-b8a2-43fc9e142644,34.0,Female,USA,Chicago,2.3,6.0,29.4,8.2,77.3,2.0,9.1,91.09,16.0,55.08,2.3,4.5,9.0,2.0,0.0,11.6,3.0,624.68,2236.0,Q4,0
72202822-ccc6-4fdf-84bb-80e43580ffc5,38.0,Female,Germany,Cologne,2.9,23.0,43.0,16.2,34.7,13.0,24.7,94.18,223.0,35.879999999999995,10.5,35.5,2.0,2.0,57.1,30.4,1.0,1654.81,6658.0,Q4,0
7229ae9a-deca-4924-a765-4501ee3972de,38.0,Male,India,Bangalore,0.2014995800755983,7.0,10.5,10.1,66.9,4.0,95.0,72.95,9.0,40.2,89.12072189606856,0.0,7.0,1.0,6.5,5.9,2.0,465.02,1516.0,Q2,0
722e3297-61aa-475a-82d2-60389eaff2e1,31.0,Female,USA,Houston,4.9,14.0,30.0,15.4,50.3,3.0,18.0,188.66,76.0,47.5,2.5,36.7,3.0,1.0,58.2,21.0,1.0,3974.58,2090.0,Q2,0
72437ccb-9ede-4805-9737-e917fc90f7e5,36.0,Female,UK,London,4.6,12.0,17.8,5.8,65.9,1.0,7.0,125.06,0.0,3.8,2.8,25.8,10.0,1.0,32.2,9.5,3.0,946.46,715.0,Q3,0
72477c26-07e7-4dd8-9fb3-134bed7c8e80,38.0,Male,USA,Houston,0.7,3.0,9.4,4.0,82.7,1.0,10.4,127.81,4.0,26.76,22.0,0.0,10.0,0.0,31.4,18.6,3.0,1162.85,2613.0,Q4,1
724e478a-934f-476a-b4bb-bf4eab0eac47,38.0,Female,USA,Los Angeles,3.7,0.0,11.9,1.2,82.5,0.0,4.0,90.23,24.0,35.7,8.7,7.8,12.0,0.0,11.0,7.8,4.0,431.4,3644.0,Q3,1
